Order_ID,Customer_ID,Product_ID,Category,Supplier,Region,Marketing_Channel,Order_Date,Price,Quantity,Customer_Age,Payment_Type,Shipping_Time_days,Delivery_Issue,Return_Flag,Return_Reason
ORD108511,CUST10311,PID1337,Home Decor,HomeSense,India,Organic,2023-02-27,51.73,1,43,Credit Card,10,No,0,
ORD108512,CUST14891,PID8022,Electronics,TechWorks,USA,Organic,2024-06-04,254.82,1,21,Wallet,5,No,0,
ORD108513,CUST12498,PID9054,Sports,ActiveFit,UK,Organic,2023-10-31,101.38,1,24,Credit Card,3,No,0,
ORD108514,CUST14501,PID8139,Sports,Sportify,USA,Facebook/Instagram,2023-04-25,64.64,1,22,Credit Card,6,No,0,
ORD108515,CUST13118,PID4484,Fashion,FabricHub,Germany,Google Ads,2023-07-29,19.55,1,24,COD,1,No,0,
ORD108516,CUST14323,PID1549,Home Decor,CozyLiving,USA,Google Ads,2023-02-10,99.3,1,32,Credit Card,1,No,0,
ORD108517,CUST10833,PID9200,Fashion,FabricHub,Germany,Email,2023-06-22,39.47,1,24,Credit Card,3,No,0,
ORD108518,CUST12729,PID3081,Electronics,TechWorks,Germany,Google Ads,2023-08-22,462.85,2,19,Wallet,9,No,0,
ORD108519,CUST10660,PID6152,Sports,GearHouse,Australia,Organic,2024-08-12,101.2,1,43,Credit Card,7,No,0,
ORD108520,CUST11049,PID6612,Beauty,GlowLabs,India,Organic,2024-09-11,4.08,1,40,Credit Card,7,No,0,
ORD108521,CUST14106,PID4418,Fashion,StylishCo,Canada,Email,2024-02-07,43.0,2,22,Credit Card,1,No,0,
ORD108522,CUST14843,PID6230,Fashion,FabricHub,USA,Facebook/Instagram,2023-02-08,44.15,2,37,Credit Card,8,No,0,
ORD108523,CUST13045,PID5680,Electronics,GadgetPro,USA,Organic,2023-04-29,70.68,1,30,COD,6,No,0,
ORD108524,CUST14477,PID5954,Fashion,StylishCo,USA,Google Ads,2023-12-01,33.47,1,17,Credit Card,3,No,0,
ORD108525,CUST12941,PID4041,Fashion,FabricHub,India,Google Ads,2023-12-02,49.6,1,28,COD,3,No,0,
ORD108526,CUST10945,PID9378,Fashion,FabricHub,USA,Google Ads,2024-06-22,54.29,3,32,Credit Card,7,No,1,Wrong Size
ORD108527,CUST14476,PID9805,Fashion,FabricHub,UK,Organic,2024-09-07,77.78,1,41,Credit Card,7,Yes,0,
ORD108528,CUST13984,PID2964,Sports,ActiveFit,UK,Email,2023-03-15,45.09,2,28,Credit Card,2,No,0,
ORD108529,CUST11238,PID3500,Beauty,SkinCareInc,UK,Organic,2023-07-10,7.48,1,33,Debit Card,4,No,0,
ORD108530,CUST10990,PID6882,Fashion,StylishCo,Canada,Organic,2023-11-20,69.2,1,35,Credit Card,5,No,0,
ORD108531,CUST13108,PID6759,Fashion,FabricHub,USA,Facebook/Instagram,2023-05-27,42.15,1,37,UPI,2,No,1,No Longer Needed
ORD108532,CUST12304,PID1141,Beauty,PureBeauty,India,Organic,2023-10-11,23.35,1,26,Credit Card,8,No,0,
ORD108533,CUST10864,PID8539,Home Decor,CozyLiving,Australia,Organic,2023-08-01,63.28,1,40,Credit Card,7,No,0,
ORD108534,CUST12048,PID4039,Sports,Sportify,Canada,Organic,2024-09-26,61.43,1,21,COD,1,No,0,
ORD108535,CUST11352,PID6033,Beauty,SkinCareInc,USA,Email,2024-01-29,19.2,1,30,Debit Card,4,No,0,
ORD108536,CUST10921,PID3934,Home Decor,HomeSense,USA,Google Ads,2023-12-05,34.52,3,19,Credit Card,1,No,0,
ORD108537,CUST11691,PID1682,Beauty,GlowLabs,India,Referral,2023-01-22,5.68,1,39,Debit Card,5,No,0,
ORD108538,CUST11058,PID8985,Fashion,FabricHub,Canada,Facebook/Instagram,2023-04-15,33.0,1,33,Credit Card,1,No,0,
ORD108539,CUST12266,PID9353,Electronics,Digitron,Australia,Google Ads,2024-04-10,261.66,1,40,Wallet,1,No,0,
ORD108540,CUST14227,PID5535,Home Decor,DecoCraft,USA,Facebook/Instagram,2024-04-03,104.07,1,32,Wallet,10,No,0,
ORD108541,CUST12407,PID9143,Beauty,GlowLabs,USA,Email,2024-03-07,29.1,1,43,UPI,3,No,0,
ORD108542,CUST13755,PID3986,Sports,GearHouse,Australia,Email,2024-09-10,111.34,1,26,Credit Card,5,No,0,
ORD108543,CUST13596,PID1269,Beauty,GlowLabs,USA,Referral,2023-08-09,29.11,1,38,Credit Card,7,No,0,
ORD108544,CUST13138,PID3352,Fashion,StylishCo,UK,Organic,2024-01-14,4.66,1,53,UPI,5,No,0,
ORD108545,CUST13155,PID5305,Fashion,TrendWear,USA,Email,2023-08-10,63.62,1,47,Credit Card,1,No,0,
ORD108546,CUST11961,PID2191,Electronics,Digitron,USA,Google Ads,2023-09-15,379.98,1,49,UPI,1,No,0,
ORD108547,CUST13181,PID2556,Home Decor,HomeSense,Germany,Google Ads,2024-01-02,79.48,1,29,Credit Card,1,No,0,
ORD108548,CUST12611,PID4612,Beauty,PureBeauty,India,Facebook/Instagram,2023-12-15,37.68,1,16,Credit Card,3,No,0,
ORD108549,CUST12814,PID1791,Electronics,TechWorks,India,Google Ads,2023-08-13,441.43,2,31,COD,3,No,0,
ORD108550,CUST14494,PID2823,Fashion,FabricHub,UK,Referral,2023-08-24,33.86,2,45,Credit Card,7,No,0,
ORD108551,CUST13556,PID9444,Fashion,TrendWear,India,Organic,2023-07-02,53.45,1,36,Credit Card,1,No,0,
ORD108552,CUST13616,PID1669,Home Decor,CozyLiving,UK,Google Ads,2024-03-19,50.04,1,21,Debit Card,6,No,0,
ORD108553,CUST14920,PID1457,Fashion,FabricHub,Australia,Facebook/Instagram,2024-09-14,39.93,1,43,Credit Card,2,No,0,
ORD108554,CUST11146,PID5563,Electronics,GadgetPro,Germany,Organic,2023-01-06,278.36,1,16,Debit Card,7,No,0,
ORD108555,CUST13248,PID4685,Electronics,GadgetPro,USA,Organic,2023-08-24,241.94,1,26,Credit Card,5,Yes,1,Damaged
ORD108556,CUST14479,PID2622,Electronics,GadgetPro,India,Email,2023-05-07,337.9,1,28,Debit Card,6,No,0,
ORD108557,CUST13979,PID3329,Beauty,SkinCareInc,India,Organic,2023-04-14,14.69,1,36,Credit Card,8,No,0,
ORD108558,CUST14104,PID5849,Electronics,Digitron,Germany,Organic,2024-04-24,204.12,1,28,Debit Card,3,No,0,
ORD108559,CUST13751,PID8868,Fashion,TrendWear,UK,Facebook/Instagram,2023-06-04,29.11,1,35,Credit Card,5,No,0,
ORD108560,CUST13603,PID2148,Electronics,TechWorks,India,Facebook/Instagram,2023-09-14,137.2,1,31,Credit Card,5,No,0,
ORD108561,CUST10181,PID2948,Home Decor,HomeSense,Germany,Facebook/Instagram,2023-08-23,121.13,1,31,Credit Card,3,No,0,
ORD108562,CUST14366,PID3631,Sports,ActiveFit,USA,Facebook/Instagram,2024-05-14,54.14,1,17,Credit Card,6,No,0,
ORD108563,CUST12325,PID4492,Sports,Sportify,USA,Facebook/Instagram,2023-10-16,90.65,1,34,Credit Card,1,No,0,
ORD108564,CUST12511,PID5100,Home Decor,DecoCraft,Canada,Email,2024-05-24,25.95,1,50,UPI,5,No,1,Wrong Size
ORD108565,CUST12625,PID7181,Electronics,TechWorks,USA,Google Ads,2024-07-05,5.06,1,49,Credit Card,4,No,0,
ORD108566,CUST13744,PID3941,Home Decor,CozyLiving,USA,Facebook/Instagram,2024-07-22,20.87,1,23,Credit Card,5,No,0,
ORD108567,CUST13359,PID1048,Home Decor,HomeSense,India,Organic,2023-10-25,46.29,1,33,UPI,6,No,1,Wrong Size
ORD108568,CUST14173,PID2106,Fashion,FabricHub,Canada,Organic,2024-09-01,31.38,1,37,Wallet,8,No,1,Not as Described
ORD108569,CUST14729,PID5813,Sports,GearHouse,UK,Email,2023-05-17,40.31,1,37,Credit Card,9,No,0,
ORD108570,CUST11311,PID9883,Fashion,StylishCo,USA,Organic,2024-01-11,49.18,1,40,Wallet,6,No,0,
ORD108571,CUST14803,PID7953,Home Decor,HomeSense,USA,Organic,2023-03-28,99.11,1,19,Credit Card,1,No,0,
ORD108572,CUST11142,PID4305,Fashion,FabricHub,USA,Facebook/Instagram,2024-02-23,22.29,2,52,Credit Card,4,No,0,
ORD108573,CUST13741,PID6082,Home Decor,DecoCraft,USA,Referral,2023-07-18,98.05,2,48,COD,1,No,0,
ORD108574,CUST10270,PID8980,Beauty,GlowLabs,Canada,Email,2024-04-07,29.87,1,62,UPI,5,No,0,
ORD108575,CUST12709,PID2946,Electronics,TechWorks,USA,Google Ads,2024-03-12,404.88,3,52,UPI,1,No,0,
ORD108576,CUST14401,PID7781,Electronics,GadgetPro,UK,Organic,2023-11-06,79.22,1,25,COD,4,Yes,0,
ORD108577,CUST14543,PID1851,Fashion,TrendWear,Germany,Google Ads,2024-08-18,27.27,1,30,Debit Card,5,No,0,
ORD108578,CUST10447,PID1901,Beauty,GlowLabs,USA,Organic,2023-10-08,30.05,1,35,Debit Card,11,No,0,
ORD108579,CUST10306,PID7007,Home Decor,CozyLiving,India,Facebook/Instagram,2023-11-19,77.45,2,33,Wallet,3,No,0,
ORD108580,CUST10447,PID2655,Electronics,GadgetPro,UK,Organic,2023-06-01,13.77,1,26,Credit Card,7,Yes,1,Late Delivery
ORD108581,CUST12406,PID7691,Electronics,Digitron,USA,Organic,2023-10-29,373.75,1,35,Credit Card,1,No,0,
ORD108582,CUST12606,PID3960,Fashion,StylishCo,India,Facebook/Instagram,2023-10-05,41.13,2,39,UPI,3,Yes,1,Damaged
ORD108583,CUST11124,PID7453,Fashion,TrendWear,USA,Organic,2024-10-12,68.94,1,18,Credit Card,5,No,0,
ORD108584,CUST14210,PID5645,Sports,GearHouse,UK,Google Ads,2024-11-18,77.08,1,41,UPI,7,No,0,
ORD108585,CUST10186,PID4299,Home Decor,HomeSense,USA,Facebook/Instagram,2023-01-08,123.72,1,32,COD,3,No,0,
ORD108586,CUST13915,PID4353,Electronics,Digitron,Australia,Google Ads,2023-08-23,388.84,1,32,Wallet,1,No,0,
ORD108587,CUST10717,PID9902,Beauty,PureBeauty,UK,Google Ads,2024-11-05,19.9,2,31,Credit Card,1,No,0,
ORD108588,CUST12723,PID5010,Electronics,TechWorks,USA,Organic,2024-07-14,210.96,1,29,Credit Card,1,No,0,
ORD108589,CUST11016,PID6519,Beauty,SkinCareInc,UK,Facebook/Instagram,2023-10-29,14.9,1,27,Debit Card,8,No,0,
ORD108590,CUST11739,PID7583,Fashion,StylishCo,India,Organic,2023-02-07,37.18,1,16,Debit Card,4,No,1,Wrong Size
ORD108591,CUST10374,PID3890,Electronics,Digitron,USA,Facebook/Instagram,2023-05-16,365.85,1,27,Credit Card,6,No,0,
ORD108592,CUST10238,PID2097,Home Decor,CozyLiving,UK,Organic,2024-02-25,68.93,1,45,Credit Card,2,Yes,0,
ORD108593,CUST11657,PID5130,Fashion,StylishCo,USA,Organic,2023-08-07,66.29,1,37,Credit Card,6,No,1,No Longer Needed
ORD108594,CUST11195,PID8855,Beauty,SkinCareInc,USA,Organic,2023-12-14,3.82,1,21,Credit Card,9,No,0,
ORD108595,CUST13698,PID2806,Beauty,GlowLabs,USA,Facebook/Instagram,2024-06-29,17.92,1,16,UPI,5,No,0,
ORD108596,CUST13254,PID4830,Beauty,GlowLabs,India,Organic,2023-03-20,7.29,1,28,Debit Card,5,No,1,Not as Described
ORD108597,CUST13555,PID1387,Fashion,TrendWear,India,Organic,2023-09-30,20.66,1,45,Credit Card,3,No,0,
ORD108598,CUST12052,PID5616,Home Decor,DecoCraft,India,Facebook/Instagram,2023-06-10,25.42,1,24,Wallet,7,No,0,
ORD108599,CUST13129,PID6639,Sports,Sportify,USA,Organic,2024-11-17,80.34,1,35,Credit Card,10,No,0,
ORD108600,CUST11598,PID5329,Home Decor,DecoCraft,India,Organic,2023-11-04,141.97,1,35,Credit Card,2,No,0,
ORD108601,CUST14873,PID7964,Fashion,FabricHub,USA,Facebook/Instagram,2024-01-09,13.58,2,16,Debit Card,1,No,0,
ORD108602,CUST12115,PID5087,Fashion,TrendWear,India,Facebook/Instagram,2023-01-09,30.32,1,28,UPI,13,No,1,No Longer Needed
ORD108603,CUST11238,PID9062,Sports,ActiveFit,UK,Facebook/Instagram,2024-03-19,62.61,1,34,UPI,5,No,0,
ORD108604,CUST14429,PID6996,Electronics,GadgetPro,Australia,Google Ads,2023-04-23,220.59,1,30,UPI,3,No,0,
ORD108605,CUST14470,PID4392,Sports,GearHouse,India,Facebook/Instagram,2023-07-24,27.61,1,37,Credit Card,3,No,0,
ORD108606,CUST11379,PID9486,Home Decor,HomeSense,India,Email,2024-02-09,65.97,1,26,COD,4,No,0,
ORD108607,CUST11421,PID4431,Home Decor,CozyLiving,USA,Organic,2024-11-28,56.02,1,46,Wallet,4,No,0,
ORD108608,CUST11363,PID7896,Fashion,FabricHub,India,Google Ads,2023-07-16,6.76,1,18,UPI,1,No,0,
ORD108609,CUST11940,PID6193,Fashion,StylishCo,UK,Google Ads,2023-04-25,54.11,1,47,UPI,3,No,0,
ORD108610,CUST13747,PID2980,Fashion,FabricHub,USA,Organic,2023-05-01,36.55,1,45,UPI,8,No,0,
ORD108611,CUST12803,PID3236,Home Decor,DecoCraft,USA,Facebook/Instagram,2024-10-14,49.59,1,40,Wallet,2,No,0,
ORD108612,CUST14954,PID4445,Sports,ActiveFit,USA,Organic,2023-03-06,52.76,1,28,COD,1,No,0,
ORD108613,CUST10283,PID6583,Beauty,PureBeauty,Australia,Google Ads,2023-10-03,27.75,1,23,UPI,5,No,0,
ORD108614,CUST11735,PID3147,Electronics,GadgetPro,USA,Organic,2023-08-27,94.39,1,32,Credit Card,1,No,1,Changed Mind
ORD108615,CUST11648,PID6960,Beauty,GlowLabs,USA,Organic,2023-10-29,32.78,2,38,Credit Card,1,Yes,0,
ORD108616,CUST12156,PID4286,Fashion,StylishCo,India,Email,2024-01-27,50.06,1,41,Wallet,3,No,0,
ORD108617,CUST13760,PID8523,Fashion,StylishCo,India,Email,2024-06-05,36.8,2,32,Credit Card,3,No,0,
ORD108618,CUST12132,PID4263,Electronics,GadgetPro,USA,Google Ads,2024-01-04,353.97,3,42,Credit Card,3,No,1,Not as Described
ORD108619,CUST11169,PID5370,Fashion,FabricHub,UK,Email,2023-08-21,22.24,1,27,Wallet,7,No,1,Not as Described
ORD108620,CUST12414,PID7535,Beauty,GlowLabs,India,Organic,2023-07-14,20.57,1,54,Credit Card,5,No,0,
ORD108621,CUST14109,PID7816,Sports,Sportify,Germany,Organic,2023-01-12,68.44,1,31,Debit Card,7,Yes,0,
ORD108622,CUST11895,PID5657,Sports,Sportify,USA,Referral,2024-11-19,106.24,1,33,Wallet,7,No,0,
ORD108623,CUST11542,PID5706,Home Decor,HomeSense,UK,Facebook/Instagram,2023-06-26,57.32,1,29,COD,4,No,0,
ORD108624,CUST14206,PID4692,Electronics,Digitron,Canada,Google Ads,2023-08-05,357.14,1,24,Credit Card,2,Yes,1,Late Delivery
ORD108625,CUST13884,PID6170,Fashion,TrendWear,USA,Email,2023-01-11,45.7,1,30,COD,7,No,1,Wrong Size
ORD108626,CUST13336,PID7713,Fashion,FabricHub,Australia,Organic,2024-03-21,23.83,3,28,Credit Card,2,No,0,
ORD108627,CUST10309,PID2147,Home Decor,CozyLiving,USA,Organic,2024-09-21,91.03,1,47,COD,8,No,0,
ORD108628,CUST10335,PID1298,Fashion,FabricHub,USA,Organic,2023-06-13,52.31,1,34,Debit Card,6,Yes,0,
ORD108629,CUST14189,PID1133,Fashion,StylishCo,UK,Organic,2024-07-04,34.04,1,34,Credit Card,6,No,0,
ORD108630,CUST11066,PID8553,Fashion,StylishCo,Australia,Facebook/Instagram,2023-02-22,57.13,1,23,Debit Card,6,No,0,
ORD108631,CUST13713,PID7332,Fashion,StylishCo,Canada,Organic,2023-08-06,17.54,3,32,Credit Card,6,No,0,
ORD108632,CUST10706,PID8695,Beauty,PureBeauty,USA,Email,2023-12-26,4.84,1,20,Credit Card,2,No,0,
ORD108633,CUST12944,PID2630,Sports,GearHouse,UK,Organic,2024-01-20,53.62,1,56,Wallet,4,No,0,
ORD108634,CUST13982,PID8003,Home Decor,CozyLiving,Canada,Google Ads,2023-02-25,71.81,1,36,COD,2,Yes,0,
ORD108635,CUST11204,PID1693,Sports,GearHouse,UK,Referral,2023-04-28,79.09,2,30,COD,5,No,0,
ORD108636,CUST13181,PID4992,Fashion,TrendWear,Canada,Email,2023-09-10,24.65,1,44,Credit Card,5,No,0,
ORD108637,CUST13193,PID9045,Fashion,TrendWear,UK,Google Ads,2023-06-29,81.06,1,40,UPI,5,No,1,Wrong Size
ORD108638,CUST10202,PID3514,Beauty,SkinCareInc,India,Organic,2024-02-19,6.38,1,39,Credit Card,3,No,0,
ORD108639,CUST14002,PID6776,Sports,GearHouse,UK,Email,2023-08-23,73.22,2,51,Credit Card,5,No,0,
ORD108640,CUST13314,PID7863,Home Decor,DecoCraft,USA,Google Ads,2023-03-21,79.77,1,22,COD,8,Yes,0,
ORD108641,CUST11957,PID1490,Home Decor,CozyLiving,Canada,Google Ads,2024-10-08,104.12,1,28,Credit Card,2,Yes,0,
ORD108642,CUST14690,PID5920,Home Decor,HomeSense,Germany,Organic,2023-01-22,71.01,1,30,Credit Card,6,No,0,
ORD108643,CUST12731,PID6426,Beauty,PureBeauty,UK,Email,2024-04-21,19.97,1,29,Credit Card,9,No,0,
ORD108644,CUST12713,PID1239,Electronics,TechWorks,UK,Organic,2024-03-15,175.36,1,28,Credit Card,6,No,1,Changed Mind
ORD108645,CUST13790,PID3036,Electronics,GadgetPro,USA,Referral,2024-07-23,284.78,1,33,Credit Card,5,No,0,
ORD108646,CUST14920,PID5490,Sports,Sportify,USA,Google Ads,2023-04-03,143.68,1,42,COD,5,No,0,
ORD108647,CUST10453,PID3883,Electronics,GadgetPro,USA,Facebook/Instagram,2023-07-11,290.53,1,29,COD,6,No,1,Late Delivery
ORD108648,CUST11306,PID5754,Electronics,Digitron,Germany,Google Ads,2023-04-13,457.81,1,45,COD,5,No,0,
ORD108649,CUST11906,PID1301,Fashion,StylishCo,USA,Google Ads,2024-01-31,26.55,1,46,COD,4,No,0,
ORD108650,CUST13584,PID5607,Fashion,FabricHub,India,Organic,2023-01-07,35.87,1,35,Credit Card,6,No,0,
ORD108651,CUST10094,PID1246,Home Decor,HomeSense,Canada,Email,2024-10-01,74.1,1,34,Credit Card,1,No,0,
ORD108652,CUST11565,PID9885,Beauty,SkinCareInc,India,Facebook/Instagram,2024-07-20,24.22,1,29,COD,1,No,0,
ORD108653,CUST14227,PID8915,Electronics,Digitron,UK,Email,2023-08-19,206.48,1,16,Debit Card,2,No,0,
ORD108654,CUST14133,PID9568,Beauty,GlowLabs,India,Organic,2024-07-27,30.0,1,32,Credit Card,1,No,0,
ORD108655,CUST13020,PID1656,Electronics,TechWorks,Germany,Google Ads,2023-08-28,385.5,1,21,UPI,4,No,0,
ORD108656,CUST12128,PID1925,Fashion,FabricHub,UK,Google Ads,2023-03-31,12.15,1,33,Credit Card,1,No,0,
ORD108657,CUST10064,PID3050,Electronics,Digitron,Australia,Google Ads,2023-08-20,44.03,1,36,Credit Card,9,No,0,
ORD108658,CUST13136,PID5509,Home Decor,DecoCraft,USA,Email,2024-04-01,110.07,1,50,COD,1,Yes,0,
ORD108659,CUST14730,PID5653,Fashion,FabricHub,USA,Facebook/Instagram,2023-08-21,43.64,1,18,Debit Card,5,Yes,0,
ORD108660,CUST12512,PID6115,Fashion,TrendWear,USA,Google Ads,2023-12-20,47.55,1,33,Wallet,6,No,0,
ORD108661,CUST13611,PID9539,Electronics,Digitron,Canada,Facebook/Instagram,2023-11-29,541.73,1,32,Debit Card,2,No,0,
ORD108662,CUST12042,PID4076,Home Decor,DecoCraft,Canada,Organic,2024-03-14,59.79,2,49,UPI,5,No,0,
ORD108663,CUST11715,PID1312,Beauty,PureBeauty,UK,Referral,2024-01-10,17.81,1,32,Debit Card,3,No,0,
ORD108664,CUST10597,PID7725,Fashion,StylishCo,India,Facebook/Instagram,2023-10-19,35.72,1,55,UPI,4,No,0,
ORD108665,CUST13424,PID5533,Fashion,TrendWear,UK,Google Ads,2023-12-11,46.04,2,22,Debit Card,5,No,0,
ORD108666,CUST10782,PID4466,Fashion,TrendWear,India,Google Ads,2024-10-25,77.84,1,41,UPI,4,No,1,Not as Described
ORD108667,CUST11775,PID7622,Fashion,StylishCo,Germany,Organic,2024-03-03,32.83,1,22,Credit Card,6,No,0,
ORD108668,CUST12214,PID6087,Home Decor,HomeSense,USA,Facebook/Instagram,2024-10-18,148.65,3,45,Debit Card,6,No,0,
ORD108669,CUST14879,PID5449,Fashion,TrendWear,Canada,Organic,2023-05-10,42.01,1,44,Credit Card,9,No,0,
ORD108670,CUST12572,PID1137,Fashion,StylishCo,USA,Organic,2023-05-21,8.88,1,43,Credit Card,6,No,0,
ORD108671,CUST12184,PID9244,Fashion,FabricHub,USA,Google Ads,2024-02-19,19.58,1,31,Credit Card,3,No,0,
ORD108672,CUST10484,PID7406,Home Decor,CozyLiving,UK,Facebook/Instagram,2023-04-03,111.87,1,43,COD,11,No,0,
ORD108673,CUST12665,PID9642,Fashion,StylishCo,USA,Organic,2024-09-17,15.76,1,36,Credit Card,2,No,0,
ORD108674,CUST13000,PID7307,Home Decor,DecoCraft,Australia,Google Ads,2023-10-11,150.37,1,27,Credit Card,5,No,0,
ORD108675,CUST13087,PID3687,Sports,ActiveFit,UK,Facebook/Instagram,2024-10-16,3.34,1,38,Credit Card,1,Yes,0,
ORD108676,CUST11618,PID6487,Electronics,GadgetPro,India,Facebook/Instagram,2023-08-11,17.0,1,34,Wallet,3,Yes,0,
ORD108677,CUST11482,PID4943,Home Decor,DecoCraft,Australia,Facebook/Instagram,2024-04-07,149.38,1,16,Credit Card,2,No,0,
ORD108678,CUST13684,PID3514,Electronics,Digitron,Germany,Google Ads,2024-06-28,19.5,2,40,COD,6,No,0,
ORD108679,CUST10043,PID4687,Home Decor,HomeSense,UK,Email,2023-10-03,128.62,1,33,Credit Card,1,No,0,
ORD108680,CUST10292,PID6615,Beauty,PureBeauty,UK,Email,2024-11-12,8.94,2,27,Credit Card,9,No,0,
ORD108681,CUST11362,PID8302,Home Decor,DecoCraft,Australia,Organic,2023-05-20,95.0,1,33,Credit Card,2,No,0,
ORD108682,CUST13397,PID6743,Fashion,StylishCo,USA,Email,2023-12-23,25.52,1,34,Credit Card,5,No,0,
ORD108683,CUST12667,PID3174,Sports,GearHouse,USA,Google Ads,2023-01-23,91.76,1,50,UPI,5,No,0,
ORD108684,CUST10195,PID8159,Home Decor,HomeSense,India,Organic,2023-09-27,100.76,3,28,Credit Card,3,No,0,
ORD108685,CUST13375,PID6159,Sports,GearHouse,Germany,Organic,2024-10-26,32.61,3,28,Credit Card,9,No,0,
ORD108686,CUST10550,PID6430,Fashion,FabricHub,USA,Organic,2023-11-29,21.38,1,27,UPI,4,No,0,
ORD108687,CUST13741,PID6913,Beauty,SkinCareInc,USA,Organic,2023-03-26,3.35,1,32,Credit Card,9,No,0,
ORD108688,CUST11362,PID8928,Fashion,TrendWear,Canada,Google Ads,2024-09-12,4.37,2,27,Credit Card,5,Yes,0,
ORD108689,CUST12936,PID3198,Home Decor,DecoCraft,USA,Facebook/Instagram,2023-01-31,80.57,1,26,COD,1,No,0,
ORD108690,CUST11508,PID1080,Home Decor,CozyLiving,USA,Organic,2023-08-28,155.9,1,26,UPI,2,No,0,
ORD108691,CUST10260,PID4045,Fashion,StylishCo,USA,Organic,2023-12-29,30.99,1,37,Credit Card,9,No,1,No Longer Needed
ORD108692,CUST11068,PID1194,Sports,GearHouse,Australia,Google Ads,2024-01-24,112.23,1,43,Credit Card,8,No,0,
ORD108693,CUST11817,PID5959,Fashion,TrendWear,USA,Google Ads,2024-10-14,32.36,1,41,Credit Card,8,Yes,0,
ORD108694,CUST10972,PID6607,Electronics,GadgetPro,India,Google Ads,2024-10-29,172.29,1,22,COD,3,No,0,
ORD108695,CUST10100,PID4689,Fashion,StylishCo,UK,Facebook/Instagram,2023-10-26,33.53,1,28,Credit Card,6,No,0,
ORD108696,CUST13436,PID1859,Home Decor,CozyLiving,USA,Organic,2024-01-06,49.87,1,33,Wallet,2,No,1,Changed Mind
ORD108697,CUST11146,PID8295,Beauty,GlowLabs,UK,Organic,2023-04-09,5.21,1,32,Credit Card,6,No,0,
ORD108698,CUST11033,PID7095,Electronics,TechWorks,USA,Email,2023-02-16,509.57,1,44,Credit Card,5,No,1,Changed Mind
ORD108699,CUST12577,PID3439,Home Decor,HomeSense,Germany,Organic,2024-02-26,26.62,1,38,COD,1,No,0,
ORD108700,CUST14709,PID5550,Sports,GearHouse,USA,Google Ads,2024-04-24,97.85,1,57,Debit Card,10,No,0,
ORD108701,CUST11841,PID2907,Fashion,FabricHub,USA,Organic,2024-08-01,51.33,1,36,Credit Card,6,No,0,
ORD108702,CUST14307,PID7284,Sports,GearHouse,India,Facebook/Instagram,2023-03-03,68.99,1,31,COD,4,No,0,
ORD108703,CUST13576,PID6034,Beauty,SkinCareInc,India,Google Ads,2023-04-19,2.95,1,36,Wallet,6,No,0,
ORD108704,CUST13911,PID4978,Home Decor,DecoCraft,USA,Google Ads,2024-11-09,103.82,1,25,Credit Card,5,No,0,
ORD108705,CUST13795,PID6856,Electronics,GadgetPro,USA,Organic,2024-07-02,112.99,1,29,Credit Card,8,No,0,
ORD108706,CUST11487,PID5383,Fashion,TrendWear,Australia,Google Ads,2023-04-29,60.22,1,47,Credit Card,10,No,0,
ORD108707,CUST14384,PID9489,Sports,ActiveFit,USA,Google Ads,2024-08-20,93.86,1,34,Wallet,5,No,0,
ORD108708,CUST13050,PID3147,Home Decor,DecoCraft,Canada,Google Ads,2024-01-17,114.03,1,26,Credit Card,4,Yes,0,
ORD108709,CUST11084,PID2839,Fashion,TrendWear,India,Organic,2024-01-27,59.59,3,16,Credit Card,3,No,0,
ORD108710,CUST12186,PID2614,Home Decor,CozyLiving,Germany,Google Ads,2023-02-21,11.98,1,32,COD,5,No,0,
ORD108711,CUST13335,PID6712,Electronics,TechWorks,India,Facebook/Instagram,2024-08-25,206.08,3,20,UPI,5,No,1,Damaged
ORD108712,CUST10747,PID7023,Sports,ActiveFit,Canada,Organic,2023-10-16,89.21,1,48,Credit Card,3,No,1,Not as Described
ORD108713,CUST10905,PID8677,Fashion,StylishCo,Australia,Organic,2023-12-03,58.2,1,50,UPI,2,No,1,Damaged
ORD108714,CUST11828,PID4001,Fashion,FabricHub,India,Organic,2023-07-23,77.05,1,22,Credit Card,8,No,1,Not as Described
ORD108715,CUST13274,PID7868,Home Decor,CozyLiving,India,Google Ads,2023-08-26,86.66,1,34,Credit Card,6,No,0,
ORD108716,CUST13360,PID2841,Electronics,Digitron,India,Google Ads,2024-01-17,349.05,1,27,Credit Card,4,No,0,
ORD108717,CUST10397,PID9306,Electronics,Digitron,UK,Facebook/Instagram,2024-10-28,280.39,1,35,Wallet,6,No,0,
ORD108718,CUST14776,PID4939,Sports,ActiveFit,USA,Referral,2023-05-16,60.01,1,31,UPI,3,No,0,
ORD108719,CUST13420,PID8747,Home Decor,CozyLiving,Australia,Google Ads,2024-02-11,45.22,1,39,Credit Card,3,Yes,0,
ORD108720,CUST12835,PID2997,Electronics,GadgetPro,Australia,Organic,2024-05-22,164.32,1,40,Credit Card,5,No,0,
ORD108721,CUST13272,PID3418,Beauty,GlowLabs,India,Organic,2023-12-28,29.18,1,22,COD,2,No,1,Damaged
ORD108722,CUST11244,PID8100,Sports,Sportify,USA,Google Ads,2024-01-16,110.07,1,20,Wallet,6,No,0,
ORD108723,CUST10112,PID5021,Sports,GearHouse,Germany,Referral,2024-07-29,84.98,1,47,COD,4,No,0,
